week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-04-29,BEV-012,STR-002,239,79,41,277,False
2024-04-29,BEV-013,STR-002,242,75,109,208,False
2024-04-29,BEV-014,STR-002,237,144,86,295,False
2024-04-29,BEV-015,STR-002,111,98,30,179,False
2024-04-29,BEV-016,STR-002,100,75,33,142,False
2024-04-29,BEV-017,STR-002,247,112,113,246,False
2024-04-29,BEV-018,STR-002,133,39,117,55,False
2024-04-29,BEV-019,STR-002,281,148,109,320,False
2024-04-29,BEV-020,STR-002,153,132,25,260,False
2024-04-29,BEV-001,STR-003,264,78,131,211,False
2024-04-29,BEV-002,STR-003,207,147,37,317,False
2024-04-29,BEV-003,STR-003,220,51,51,220,False
2024-04-29,BEV-004,STR-003,293,89,140,242,False
2024-04-29,BEV-005,STR-003,240,22,68,194,False
2024-04-29,BEV-006,STR-003,212,133,94,251,False
2024-04-29,BEV-007,STR-003,298,31,111,218,False
2024-04-29,BEV-008,STR-003,112,46,23,135,False
2024-04-29,BEV-009,STR-003,192,144,94,242,False
2024-04-29,BEV-010,STR-003,92,129,219,2,False
2024-04-29,BEV-011,STR-003,202,124,109,217,False
2024-04-29,BEV-012,STR-003,265,83,48,300,False
2024-04-29,BEV-013,STR-003,257,141,87,311,False
2024-04-29,BEV-014,STR-003,258,63,185,136,False
2024-04-29,BEV-015,STR-003,97,37,182,0,True
2024-04-29,BEV-016,STR-003,299,25,112,212,False
2024-04-29,BEV-017,STR-003,266,62,59,269,False
2024-04-29,BEV-018,STR-003,276,28,157,147,False
2024-04-29,BEV-019,STR-003,230,30,170,90,False
2024-04-29,BEV-020,STR-003,268,98,53,313,False
2024-04-29,BEV-001,STR-004,296,36,176,156,False
2024-04-29,BEV-002,STR-004,257,109,116,250,False
2024-04-29,BEV-003,STR-004,93,58,37,114,False
2024-04-29,BEV-004,STR-004,199,74,99,174,False
2024-04-29,BEV-005,STR-004,88,46,31,103,False
2024-04-29,BEV-006,STR-004,242,110,102,250,False
2024-04-29,BEV-007,STR-004,287,79,32,334,False
2024-04-29,BEV-008,STR-004,293,49,54,288,False
2024-04-29,BEV-009,STR-004,169,122,60,231,False
2024-04-29,BEV-010,STR-004,203,123,57,269,False
2024-04-29,BEV-011,STR-004,137,84,41,180,False
2024-04-29,BEV-012,STR-004,283,145,28,400,False
2024-04-29,BEV-013,STR-004,288,108,87,309,False
2024-04-29,BEV-014,STR-004,236,47,56,227,False
2024-04-29,BEV-015,STR-004,290,29,31,288,False
2024-04-29,BEV-016,STR-004,90,49,114,25,False
2024-04-29,BEV-017,STR-004,128,47,84,91,False
2024-04-29,BEV-018,STR-004,99,49,161,0,True
2024-04-29,BEV-019,STR-004,240,110,147,203,False
2024-04-29,BEV-020,STR-004,155,85,25,215,False
2024-04-29,BEV-001,STR-005,267,56,94,229,False
2024-04-29,BEV-002,STR-005,285,134,129,290,False
2024-04-29,BEV-003,STR-005,297,133,20,410,False
2024-04-29,BEV-004,STR-005,215,76,54,237,False
2024-04-29,BEV-005,STR-005,146,47,84,109,False
2024-04-29,BEV-006,STR-005,221,126,39,308,False
2024-04-29,BEV-007,STR-005,216,141,105,252,False
2024-04-29,BEV-008,STR-005,243,36,88,191,False
2024-04-29,BEV-009,STR-005,206,67,146,127,False
2024-04-29,BEV-010,STR-005,258,106,98,266,False
2024-04-29,BEV-011,STR-005,155,108,102,161,False
2024-04-29,BEV-012,STR-005,157,77,93,141,False
2024-04-29,BEV-013,STR-005,296,126,100,322,False
2024-04-29,BEV-014,STR-005,141,86,72,155,False
2024-04-29,BEV-015,STR-005,205,72,47,230,False
2024-04-29,BEV-016,STR-005,248,132,36,344,False
2024-04-29,BEV-017,STR-005,264,129,77,316,False
2024-04-29,BEV-018,STR-005,227,146,113,260,False
2024-04-29,BEV-019,STR-005,208,115,115,208,False
2024-04-29,BEV-020,STR-005,200,137,75,262,False
2024-04-29,BEV-001,STR-006,164,50,30,184,False
2024-04-29,BEV-002,STR-006,96,108,77,127,False
2024-04-29,BEV-003,STR-006,120,135,36,219,False
2024-04-29,BEV-004,STR-006,235,68,62,241,False
2024-04-29,BEV-005,STR-006,169,74,169,74,False
2024-04-29,BEV-006,STR-006,215,51,85,181,False
2024-04-29,BEV-007,STR-006,258,109,119,248,False
2024-04-29,BEV-008,STR-006,276,57,58,275,False
2024-04-29,BEV-009,STR-006,156,38,52,142,False
2024-04-29,BEV-010,STR-006,85,141,176,50,False
2024-04-29,BEV-011,STR-006,203,138,47,294,False
2024-04-29,BEV-012,STR-006,124,35,20,139,False
2024-04-29,BEV-013,STR-006,261,112,110,263,False
2024-04-29,BEV-014,STR-006,289,48,65,272,False
2024-04-29,BEV-015,STR-006,131,100,108,123,False
2024-04-29,BEV-016,STR-006,185,131,41,275,False
2024-04-29,BEV-017,STR-006,204,88,27,265,False
2024-04-29,BEV-018,STR-006,175,48,34,189,False
2024-04-29,BEV-019,STR-006,172,87,61,198,False
2024-04-29,BEV-020,STR-006,123,44,54,113,False
2024-04-29,BEV-001,STR-007,229,94,97,226,False
2024-04-29,BEV-002,STR-007,87,144,63,168,False
2024-04-29,BEV-003,STR-007,293,46,70,269,False
2024-04-29,BEV-004,STR-007,218,143,91,270,False
2024-04-29,BEV-005,STR-007,170,70,112,128,False
2024-04-29,BEV-006,STR-007,287,40,74,253,False
2024-04-29,BEV-007,STR-007,169,128,32,265,False
2024-04-29,BEV-008,STR-007,196,36,179,53,False
2024-04-29,BEV-009,STR-007,238,149,95,292,False
2024-04-29,BEV-010,STR-007,297,125,196,226,False
2024-04-29,BEV-011,STR-007,107,75,49,133,False
2024-04-29,BEV-012,STR-007,100,39,34,105,False
2024-04-29,BEV-013,STR-007,170,146,64,252,False
2024-04-29,BEV-014,STR-007,251,140,189,202,False
2024-04-29,BEV-015,STR-007,110,28,91,47,False
2024-04-29,BEV-016,STR-007,129,100,197,32,False
2024-04-29,BEV-017,STR-007,290,51,117,224,False
2024-04-29,BEV-018,STR-007,281,136,53,364,False
2024-04-29,BEV-019,STR-007,106,21,55,72,False
2024-04-29,BEV-020,STR-007,80,146,59,167,False
2024-04-29,BEV-001,STR-008,87,88,47,128,False
2024-04-29,BEV-002,STR-008,193,67,100,160,False
2024-04-29,BEV-003,STR-008,195,136,152,179,False
2024-04-29,BEV-004,STR-008,160,144,71,233,False
2024-04-29,BEV-005,STR-008,112,111,175,48,False
2024-04-29,BEV-006,STR-008,258,101,66,293,False
2024-04-29,BEV-007,STR-008,201,42,113,130,False
2024-04-29,BEV-008,STR-008,259,101,66,294,False
2024-04-29,BEV-009,STR-008,282,62,74,270,False
2024-04-29,BEV-010,STR-008,186,93,55,224,False
2024-04-29,BEV-011,STR-008,217,119,78,258,False
2024-04-29,BEV-012,STR-008,280,125,153,252,False
2024-04-29,BEV-013,STR-008,156,148,81,223,False
2024-04-29,BEV-014,STR-008,223,38,77,184,False
2024-04-29,BEV-015,STR-008,155,81,90,146,False
2024-04-29,BEV-016,STR-008,212,140,103,249,False
2024-04-29,BEV-017,STR-008,214,127,201,140,False
2024-04-29,BEV-018,STR-008,157,52,25,184,False
2024-04-29,BEV-019,STR-008,85,101,22,164,False
2024-04-29,BEV-020,STR-008,213,70,83,200,False
2024-04-29,BEV-001,STR-009,91,133,98,126,False
2024-04-29,BEV-002,STR-009,282,141,70,353,False
2024-04-29,BEV-003,STR-009,211,20,27,204,False
2024-04-29,BEV-004,STR-009,131,72,49,154,False
2024-04-29,BEV-005,STR-009,172,33,90,115,False
2024-04-29,BEV-006,STR-009,228,124,99,253,False
2024-04-29,BEV-007,STR-009,238,80,23,295,False
2024-04-29,BEV-008,STR-009,94,125,50,169,False
2024-04-29,BEV-009,STR-009,88,79,159,8,False
2024-04-29,BEV-010,STR-009,135,104,52,187,False
2024-04-29,BEV-011,STR-009,184,107,101,190,False
2024-04-29,BEV-012,STR-009,86,43,43,86,False
2024-04-29,BEV-013,STR-009,136,83,153,66,False
2024-04-29,BEV-014,STR-009,104,73,46,131,False
2024-04-29,BEV-015,STR-009,165,53,145,73,False
2024-04-29,BEV-016,STR-009,235,20,78,177,False
2024-04-29,BEV-017,STR-009,187,56,50,193,False
2024-04-29,BEV-018,STR-009,109,133,60,182,False
2024-04-29,BEV-019,STR-009,232,149,82,299,False
2024-04-29,BEV-020,STR-009,235,67,48,254,False
2024-04-29,BEV-001,STR-010,235,121,96,260,False
2024-04-29,BEV-002,STR-010,103,39,98,44,False
2024-04-29,BEV-003,STR-010,147,27,109,65,False
2024-04-29,BEV-004,STR-010,169,75,43,201,False
2024-04-29,BEV-005,STR-010,140,58,36,162,False
2024-04-29,BEV-006,STR-010,291,37,80,248,False
2024-04-29,BEV-007,STR-010,176,78,41,213,False
2024-04-29,BEV-008,STR-010,225,117,108,234,False
2024-04-29,BEV-009,STR-010,290,61,112,239,False
2024-04-29,BEV-010,STR-010,132,52,67,117,False
2024-04-29,BEV-011,STR-010,100,52,38,114,False
2024-04-29,BEV-012,STR-010,211,149,78,282,False
2024-04-29,BEV-013,STR-010,119,69,73,115,False
2024-04-29,BEV-014,STR-010,142,129,62,209,False
2024-04-29,BEV-015,STR-010,173,83,30,226,False
2024-04-29,BEV-016,STR-010,257,104,32,329,False
2024-04-29,BEV-017,STR-010,193,135,99,229,False
2024-04-29,BEV-018,STR-010,230,56,63,223,False
2024-04-29,BEV-019,STR-010,151,52,155,48,False
2024-04-29,BEV-020,STR-010,96,134,118,112,False
2024-04-29,BEV-001,STR-011,103,49,104,48,False
2024-04-29,BEV-002,STR-011,144,145,109,180,False
2024-04-29,BEV-003,STR-011,160,47,103,104,False
2024-04-29,BEV-004,STR-011,92,103,88,107,False
2024-04-29,BEV-005,STR-011,214,82,37,259,False
2024-04-29,BEV-006,STR-011,292,45,119,218,False
2024-04-29,BEV-007,STR-011,196,57,57,196,False
2024-04-29,BEV-008,STR-011,133,64,87,110,False
2024-04-29,BEV-009,STR-011,191,95,62,224,False
2024-04-29,BEV-010,STR-011,283,77,126,234,False
2024-04-29,BEV-011,STR-011,158,145,110,193,False
2024-04-29,BEV-012,STR-011,169,80,60,189,False
2024-04-29,BEV-013,STR-011,199,30,75,154,False
2024-04-29,BEV-014,STR-011,224,34,58,200,False
2024-04-29,BEV-015,STR-011,83,108,31,160,False
2024-04-29,BEV-016,STR-011,260,65,27,298,False
2024-04-29,BEV-017,STR-011,236,50,219,67,False
2024-04-29,BEV-018,STR-011,152,67,121,98,False
2024-04-29,BEV-019,STR-011,263,23,48,238,False
2024-04-29,BEV-020,STR-011,98,134,111,121,False
2024-04-29,BEV-001,STR-012,279,44,58,265,False
2024-04-29,BEV-002,STR-012,211,72,146,137,False
2024-04-29,BEV-003,STR-012,258,24,157,125,False
2024-04-29,BEV-004,STR-012,129,78,63,144,False
2024-04-29,BEV-005,STR-012,172,98,148,122,False
2024-04-29,BEV-006,STR-012,230,100,45,285,False
2024-04-29,BEV-007,STR-012,210,69,102,177,False
2024-04-29,BEV-008,STR-012,133,110,89,154,False
2024-04-29,BEV-009,STR-012,223,25,64,184,False
2024-04-29,BEV-010,STR-012,120,29,90,59,False
2024-04-29,BEV-011,STR-012,197,100,52,245,False
2024-04-29,BEV-012,STR-012,182,97,123,156,False
2024-04-29,BEV-013,STR-012,279,68,98,249,False
2024-04-29,BEV-014,STR-012,247,62,170,139,False
2024-04-29,BEV-015,STR-012,182,106,153,135,False
2024-04-29,BEV-016,STR-012,86,32,159,0,True
2024-04-29,BEV-017,STR-012,268,146,78,336,False
2024-04-29,BEV-018,STR-012,254,126,82,298,False
2024-04-29,BEV-019,STR-012,199,31,60,170,False
2024-04-29,BEV-020,STR-012,238,147,155,230,False
2024-04-29,BEV-001,STR-013,242,103,38,307,False
2024-04-29,BEV-002,STR-013,299,85,95,289,False
2024-04-29,BEV-003,STR-013,106,22,106,22,False
2024-04-29,BEV-004,STR-013,127,134,95,166,False
2024-04-29,BEV-005,STR-013,131,70,20,181,False
2024-04-29,BEV-006,STR-013,124,65,21,168,False
2024-04-29,BEV-007,STR-013,112,55,85,82,False
2024-04-29,BEV-008,STR-013,96,135,71,160,False
2024-04-29,BEV-009,STR-013,228,57,156,129,False
2024-04-29,BEV-010,STR-013,241,68,117,192,False
2024-04-29,BEV-011,STR-013,140,77,42,175,False
2024-04-29,BEV-012,STR-013,155,31,57,129,False
2024-04-29,BEV-013,STR-013,225,25,49,201,False
2024-04-29,BEV-014,STR-013,284,114,88,310,False
2024-04-29,BEV-015,STR-013,168,107,48,227,False
2024-04-29,BEV-016,STR-013,185,30,102,113,False
2024-04-29,BEV-017,STR-013,240,40,92,188,False
2024-04-29,BEV-018,STR-013,231,74,35,270,False
2024-04-29,BEV-019,STR-013,256,135,62,329,False
2024-04-29,BEV-020,STR-013,291,28,82,237,False
2024-04-29,BEV-001,STR-014,174,137,111,200,False
2024-04-29,BEV-002,STR-014,117,120,155,82,False
2024-04-29,BEV-003,STR-014,248,115,166,197,False
2024-04-29,BEV-004,STR-014,180,55,105,130,False
2024-04-29,BEV-005,STR-014,115,39,124,30,False
2024-04-29,BEV-006,STR-014,130,35,48,117,False
2024-04-29,BEV-007,STR-014,85,115,106,94,False
2024-04-29,BEV-008,STR-014,248,125,52,321,False
2024-04-29,BEV-009,STR-014,126,43,157,12,False
2024-04-29,BEV-010,STR-014,189,112,109,192,False
2024-04-29,BEV-011,STR-014,296,123,96,323,False
2024-04-29,BEV-012,STR-014,296,64,76,284,False
2024-04-29,BEV-013,STR-014,162,20,63,119,False
2024-04-29,BEV-014,STR-014,106,41,116,31,False
2024-04-29,BEV-015,STR-014,107,54,159,2,False
2024-04-29,BEV-016,STR-014,82,63,103,42,False
2024-04-29,BEV-017,STR-014,212,117,111,218,False
2024-04-29,BEV-018,STR-014,190,76,81,185,False
2024-04-29,BEV-019,STR-014,164,100,65,199,False
2024-04-29,BEV-020,STR-014,270,40,21,289,False
2024-04-29,BEV-001,STR-015,177,22,111,88,False
2024-04-29,BEV-002,STR-015,102,57,43,116,False
2024-04-29,BEV-003,STR-015,241,39,107,173,False
2024-04-29,BEV-004,STR-015,125,121,151,95,False
2024-04-29,BEV-005,STR-015,134,70,58,146,False
2024-04-29,BEV-006,STR-015,136,99,27,208,False
2024-04-29,BEV-007,STR-015,252,87,75,264,False
2024-04-29,BEV-008,STR-015,219,136,95,260,False
2024-04-29,BEV-009,STR-015,217,84,66,235,False
2024-04-29,BEV-010,STR-015,91,70,117,44,False
2024-04-29,BEV-011,STR-015,293,83,80,296,False
2024-04-29,BEV-012,STR-015,264,112,57,319,False
2024-04-29,BEV-013,STR-015,98,101,73,126,False
2024-04-29,BEV-014,STR-015,103,45,82,66,False
2024-04-29,BEV-015,STR-015,115,126,58,183,False
2024-04-29,BEV-016,STR-015,135,77,28,184,False
2024-04-29,BEV-017,STR-015,111,21,161,0,True
2024-04-29,BEV-018,STR-015,280,101,75,306,False
2024-04-29,BEV-019,STR-015,256,102,87,271,False
2024-04-29,BEV-020,STR-015,201,74,45,230,False
2024-04-29,BEV-001,STR-016,91,136,48,179,False
2024-04-29,BEV-002,STR-016,153,29,76,106,False
2024-04-29,BEV-003,STR-016,129,55,90,94,False
2024-04-29,BEV-004,STR-016,140,94,213,21,False
2024-04-29,BEV-005,STR-016,96,108,89,115,False
2024-04-29,BEV-006,STR-016,208,31,68,171,False
2024-04-29,BEV-007,STR-016,82,134,60,156,False
2024-04-29,BEV-008,STR-016,152,102,58,196,False
2024-04-29,BEV-009,STR-016,226,146,32,340,False
2024-04-29,BEV-010,STR-016,193,103,114,182,False
2024-04-29,BEV-011,STR-016,154,41,67,128,False
2024-04-29,BEV-012,STR-016,80,72,81,71,False
2024-04-29,BEV-013,STR-016,251,29,43,237,False
2024-04-29,BEV-014,STR-016,282,27,60,249,False
2024-04-29,BEV-015,STR-016,224,144,38,330,False
2024-04-29,BEV-016,STR-016,142,114,115,141,False
2024-04-29,BEV-017,STR-016,244,87,72,259,False
2024-04-29,BEV-018,STR-016,143,26,120,49,False
2024-04-29,BEV-019,STR-016,223,119,63,279,False
2024-04-29,BEV-020,STR-016,93,136,154,75,False
2024-04-29,BEV-001,STR-017,152,30,74,108,False
2024-04-29,BEV-002,STR-017,207,148,45,310,False
2024-04-29,BEV-003,STR-017,88,44,124,8,False
2024-04-29,BEV-004,STR-017,183,34,66,151,False
2024-04-29,BEV-005,STR-017,137,43,42,138,False
2024-04-29,BEV-006,STR-017,151,135,41,245,False
2024-04-29,BEV-007,STR-017,172,146,57,261,False
2024-04-29,BEV-008,STR-017,253,37,35,255,False
2024-04-29,BEV-009,STR-017,274,82,70,286,False
2024-04-29,BEV-010,STR-017,190,103,36,257,False
2024-04-29,BEV-011,STR-017,238,62,65,235,False
2024-04-29,BEV-012,STR-017,87,99,58,128,False
2024-04-29,BEV-013,STR-017,106,145,64,187,False
2024-04-29,BEV-014,STR-017,270,82,86,266,False
2024-04-29,BEV-015,STR-017,212,86,85,213,False
2024-04-29,BEV-016,STR-017,131,100,104,127,False
2024-04-29,BEV-017,STR-017,162,96,91,167,False
2024-04-29,BEV-018,STR-017,258,60,62,256,False
2024-04-29,BEV-019,STR-017,238,54,102,190,False
2024-04-29,BEV-020,STR-017,287,76,30,333,False
2024-04-29,BEV-001,STR-018,231,72,71,232,False
2024-04-29,BEV-002,STR-018,109,142,63,188,False
2024-04-29,BEV-003,STR-018,288,121,34,375,False
2024-04-29,BEV-004,STR-018,214,120,108,226,False
2024-04-29,BEV-005,STR-018,101,81,114,68,False
2024-04-29,BEV-006,STR-018,110,29,129,10,False
2024-04-29,BEV-007,STR-018,109,93,65,137,False
2024-04-29,BEV-008,STR-018,246,110,147,209,False
2024-04-29,BEV-009,STR-018,82,118,41,159,False
2024-04-29,BEV-010,STR-018,131,143,22,252,False
2024-04-29,BEV-011,STR-018,289,107,83,313,False
2024-04-29,BEV-012,STR-018,92,63,91,64,False
2024-04-29,BEV-013,STR-018,288,36,32,292,False
2024-04-29,BEV-014,STR-018,154,71,62,163,False
2024-04-29,BEV-015,STR-018,256,102,111,247,False
2024-04-29,BEV-016,STR-018,150,143,65,228,False
2024-04-29,BEV-017,STR-018,113,125,81,157,False
2024-04-29,BEV-018,STR-018,108,87,33,162,False
2024-04-29,BEV-019,STR-018,171,71,79,163,False
2024-04-29,BEV-020,STR-018,154,101,75,180,False
2024-04-29,BEV-001,STR-019,164,130,117,177,False
2024-04-29,BEV-002,STR-019,137,80,78,139,False
2024-04-29,BEV-003,STR-019,247,115,49,313,False
2024-04-29,BEV-004,STR-019,96,100,99,97,False
2024-04-29,BEV-005,STR-019,94,122,45,171,False
2024-04-29,BEV-006,STR-019,218,102,110,210,False
2024-04-29,BEV-007,STR-019,175,89,22,242,False
2024-04-29,BEV-008,STR-019,161,140,20,281,False
2024-04-29,BEV-009,STR-019,255,32,121,166,False
2024-04-29,BEV-010,STR-019,198,27,107,118,False
2024-04-29,BEV-011,STR-019,105,132,169,68,False
2024-04-29,BEV-012,STR-019,221,53,118,156,False
2024-04-29,BEV-013,STR-019,119,148,77,190,False
2024-04-29,BEV-014,STR-019,108,101,26,183,False
2024-04-29,BEV-015,STR-019,256,118,84,290,False
2024-04-29,BEV-016,STR-019,216,127,148,195,False
2024-04-29,BEV-017,STR-019,118,25,114,29,False
2024-04-29,BEV-018,STR-019,169,100,45,224,False
2024-04-29,BEV-019,STR-019,167,93,113,147,False
2024-04-29,BEV-020,STR-019,138,22,24,136,False
2024-04-29,BEV-001,STR-020,226,44,87,183,False
2024-04-29,BEV-002,STR-020,292,103,40,355,False
2024-04-29,BEV-003,STR-020,230,143,45,328,False
2024-04-29,BEV-004,STR-020,142,69,94,117,False
2024-04-29,BEV-005,STR-020,215,139,105,249,False
2024-04-29,BEV-006,STR-020,258,120,119,259,False
2024-04-29,BEV-007,STR-020,121,82,32,171,False
2024-04-29,BEV-008,STR-020,238,124,53,309,False
2024-04-29,BEV-009,STR-020,138,114,65,187,False
2024-04-29,BEV-010,STR-020,169,107,108,168,False
2024-04-29,BEV-011,STR-020,130,71,111,90,False
2024-04-29,BEV-012,STR-020,295,121,90,326,False
2024-04-29,BEV-013,STR-020,230,139,75,294,False
2024-04-29,BEV-014,STR-020,131,127,161,97,False
2024-04-29,BEV-015,STR-020,296,95,109,282,False
2024-04-29,BEV-016,STR-020,210,98,81,227,False
2024-04-29,BEV-017,STR-020,174,138,29,283,False
2024-04-29,BEV-018,STR-020,164,138,47,255,False
2024-04-29,BEV-019,STR-020,232,31,80,183,False
2024-04-29,BEV-020,STR-020,127,120,102,145,False
2024-04-29,BEV-001,STR-021,289,93,97,285,False
2024-04-29,BEV-002,STR-021,277,48,36,289,False
2024-04-29,BEV-003,STR-021,236,28,57,207,False
2024-04-29,BEV-004,STR-021,111,129,51,189,False
2024-04-29,BEV-005,STR-021,260,94,70,284,False
2024-04-29,BEV-006,STR-021,177,73,98,152,False
2024-04-29,BEV-007,STR-021,203,135,81,257,False
2024-04-29,BEV-008,STR-021,236,114,92,258,False
2024-04-29,BEV-009,STR-021,248,31,79,200,False
2024-04-29,BEV-010,STR-021,114,132,69,177,False
2024-04-29,BEV-011,STR-021,83,64,104,43,False
2024-04-29,BEV-012,STR-021,128,146,73,201,False
2024-04-29,BEV-013,STR-021,225,65,46,244,False
2024-04-29,BEV-014,STR-021,191,34,80,145,False
2024-04-29,BEV-015,STR-021,137,104,98,143,False
2024-04-29,BEV-016,STR-021,233,144,62,315,False
2024-04-29,BEV-017,STR-021,120,76,99,97,False
2024-04-29,BEV-018,STR-021,104,63,57,110,False
2024-04-29,BEV-019,STR-021,299,73,173,199,False
2024-04-29,BEV-020,STR-021,106,27,98,35,False
2024-04-29,BEV-001,STR-022,250,139,103,286,False
2024-04-29,BEV-002,STR-022,277,96,66,307,False
2024-04-29,BEV-003,STR-022,163,24,25,162,False
2024-04-29,BEV-004,STR-022,138,38,94,82,False
2024-04-29,BEV-005,STR-022,144,87,58,173,False
2024-04-29,BEV-006,STR-022,145,52,170,27,False
2024-04-29,BEV-007,STR-022,245,24,102,167,False
2024-04-29,BEV-008,STR-022,216,67,83,200,False
2024-04-29,BEV-009,STR-022,125,83,180,28,False
2024-04-29,BEV-010,STR-022,271,48,172,147,False
2024-04-29,BEV-011,STR-022,97,38,35,100,False
2024-04-29,BEV-012,STR-022,255,28,116,167,False
2024-04-29,BEV-013,STR-022,292,20,68,244,False
2024-04-29,BEV-014,STR-022,297,58,75,280,False
2024-04-29,BEV-015,STR-022,134,71,205,0,True
2024-04-29,BEV-016,STR-022,278,83,30,331,False
2024-04-29,BEV-017,STR-022,103,46,77,72,False
2024-04-29,BEV-018,STR-022,194,85,168,111,False
2024-04-29,BEV-019,STR-022,273,138,89,322,False
2024-04-29,BEV-020,STR-022,141,59,65,135,False
2024-04-29,BEV-001,STR-023,297,29,62,264,False
2024-04-29,BEV-002,STR-023,271,74,46,299,False
2024-04-29,BEV-003,STR-023,158,108,116,150,False
2024-04-29,BEV-004,STR-023,83,146,81,148,False
2024-04-29,BEV-005,STR-023,102,120,36,186,False
2024-04-29,BEV-006,STR-023,128,125,28,225,False
2024-04-29,BEV-007,STR-023,83,148,26,205,False
2024-04-29,BEV-008,STR-023,272,76,145,203,False
2024-04-29,BEV-009,STR-023,138,131,77,192,False
2024-04-29,BEV-010,STR-023,286,137,95,328,False
2024-04-29,BEV-011,STR-023,97,75,84,88,False
2024-04-29,BEV-012,STR-023,259,145,50,354,False
2024-04-29,BEV-013,STR-023,215,44,147,112,False
2024-04-29,BEV-014,STR-023,239,139,84,294,False
2024-04-29,BEV-015,STR-023,149,59,94,114,False
2024-04-29,BEV-016,STR-023,163,102,36,229,False
2024-04-29,BEV-017,STR-023,182,118,101,199,False
2024-04-29,BEV-018,STR-023,185,121,103,203,False
2024-04-29,BEV-019,STR-023,253,87,61,279,False
2024-04-29,BEV-020,STR-023,247,61,88,220,False
2024-04-29,BEV-001,STR-024,293,36,164,165,False
2024-04-29,BEV-002,STR-024,227,135,45,317,False
2024-04-29,BEV-003,STR-024,203,63,81,185,False
2024-04-29,BEV-004,STR-024,224,46,41,229,False
2024-04-29,BEV-005,STR-024,230,77,47,260,False
2024-04-29,BEV-006,STR-024,276,111,223,164,False
2024-04-29,BEV-007,STR-024,180,113,143,150,False
2024-04-29,BEV-008,STR-024,252,65,98,219,False
2024-04-29,BEV-009,STR-024,234,89,85,238,False
2024-04-29,BEV-010,STR-024,214,45,66,193,False
2024-04-29,BEV-011,STR-024,249,49,91,207,False
2024-04-29,BEV-012,STR-024,288,25,30,283,False
2024-04-29,BEV-013,STR-024,146,102,87,161,False
2024-04-29,BEV-014,STR-024,290,54,40,304,False
2024-04-29,BEV-015,STR-024,114,24,91,47,False
2024-04-29,BEV-016,STR-024,181,25,111,95,False
2024-04-29,BEV-017,STR-024,172,42,68,146,False
2024-04-29,BEV-018,STR-024,138,120,106,152,False
2024-04-29,BEV-019,STR-024,111,20,35,96,False
2024-04-29,BEV-020,STR-024,256,47,95,208,False
2024-04-29,BEV-001,STR-025,193,48,41,200,False
2024-04-29,BEV-002,STR-025,226,131,84,273,False
2024-04-29,BEV-003,STR-025,187,38,86,139,False
